Date,Mode,Count
06/02/2022,LIRR,170537
06/02/2022,MNR,151492
06/02/2022,SIR,6783
06/02/2022,Subway,3351902
06/03/2022,AAR,24838
06/03/2022,BT,1005636
06/03/2022,Bus,1431042
06/03/2022,LIRR,174500
06/03/2022,MNR,153744
06/03/2022,SIR,6178
06/03/2022,Subway,3283271
06/04/2022,AAR,14409
06/04/2022,BT,959738
06/04/2022,Bus,904623
06/04/2022,LIRR,93431
06/04/2022,MNR,92199
06/04/2022,SIR,1844
06/04/2022,Subway,2178024
06/05/2022,AAR,13955
06/05/2022,BT,887504
06/05/2022,Bus,691644
06/05/2022,LIRR,75675
06/05/2022,MNR,74005
06/05/2022,SIR,1361
06/05/2022,Subway,1724983
06/06/2022,AAR,22794
06/06/2022,BT,895917
06/06/2022,Bus,1411725
06/06/2022,LIRR,167062
06/06/2022,MNR,148152
06/06/2022,SIR,6552
06/06/2022,Subway,3092181
06/07/2022,AAR,25256
06/07/2022,BT,944223
06/07/2022,Bus,1440940
06/07/2022,LIRR,185736
06/07/2022,MNR,163756
06/07/2022,SIR,7169
06/07/2022,Subway,3392224
06/08/2022,AAR,26058
06/08/2022,BT,962199
06/08/2022,Bus,1496144
06/08/2022,LIRR,181126
06/08/2022,MNR,162417
06/08/2022,SIR,7114
06/08/2022,Subway,3492805
06/09/2022,AAR,25135
06/09/2022,BT,978649
06/09/2022,Bus,1333103
06/09/2022,LIRR,179521
06/09/2022,MNR,157460
06/09/2022,SIR,6430
06/09/2022,Subway,3297157
06/10/2022,AAR,25437
06/10/2022,BT,1031830
06/10/2022,Bus,1435660
06/10/2022,LIRR,187819
06/10/2022,MNR,159223
06/10/2022,SIR,6304
06/10/2022,Subway,3376125
06/11/2022,AAR,14776
06/11/2022,BT,964587
06/11/2022,Bus,870550
06/11/2022,LIRR,117891
06/11/2022,MNR,95108
06/11/2022,SIR,1835
06/11/2022,Subway,2231451
06/12/2022,AAR,13440
06/12/2022,BT,886355
06/12/2022,Bus,626471
06/12/2022,LIRR,80792
06/12/2022,MNR,74580
06/12/2022,SIR,1209
06/12/2022,Subway,1674607
06/13/2022,AAR,23697
06/13/2022,BT,947035
06/13/2022,Bus,1440429
06/13/2022,LIRR,174264
06/13/2022,MNR,150375
06/13/2022,SIR,6608
06/13/2022,Subway,3168681
06/14/2022,AAR,25372
06/14/2022,BT,957954
06/14/2022,Bus,1493761
06/14/2022,LIRR,191198
06/14/2022,MNR,174340
06/14/2022,SIR,7276
06/14/2022,Subway,3494822
06/15/2022,AAR,26904
06/15/2022,BT,979083
06/15/2022,Bus,1478668
06/15/2022,LIRR,192593
06/15/2022,MNR,169462
06/15/2022,SIR,7153
06/15/2022,Subway,3526802
06/16/2022,AAR,25856
06/16/2022,BT,997575
06/16/2022,Bus,1397317
06/16/2022,LIRR,190212
06/16/2022,MNR,162513
06/16/2022,SIR,6720
06/16/2022,Subway,3409624
06/17/2022,AAR,24338
06/17/2022,BT,1040063
06/17/2022,Bus,1397243
06/17/2022,LIRR,187179
06/17/2022,MNR,148590
06/17/2022,SIR,6036
06/17/2022,Subway,3247379
06/18/2022,AAR,15136
06/18/2022,BT,990282
06/18/2022,Bus,884050
06/18/2022,LIRR,106091
06/18/2022,MNR,94130
06/18/2022,SIR,2613
06/18/2022,Subway,2186635
06/19/2022,AAR,15622
06/19/2022,BT,948850
06/19/2022,Bus,693231
06/19/2022,LIRR,90581
06/19/2022,MNR,80654
06/19/2022,SIR,1903
06/19/2022,Subway,1725762
06/20/2022,AAR,15440
06/20/2022,BT,945254
06/20/2022,Bus,1077190
06/20/2022,LIRR,167670
06/20/2022,MNR,138080
06/20/2022,SIR,4009
06/20/2022,Subway,2460659
06/21/2022,AAR,25299
06/21/2022,BT,955506
06/21/2022,Bus,1408052
06/21/2022,LIRR,190339
06/21/2022,MNR,172400
06/21/2022,SIR,7183
06/21/2022,Subway,3339793
06/22/2022,AAR,25774
06/22/2022,BT,940715
06/22/2022,Bus,1361456
06/22/2022,LIRR,178850
06/22/2022,MNR,164196
06/22/2022,SIR,6910
06/22/2022,Subway,3357113
06/23/2022,AAR,25286
06/23/2022,BT,1007745
06/23/2022,Bus,1382605
06/23/2022,LIRR,188546
06/23/2022,MNR,169144
06/23/2022,SIR,6716
06/23/2022,Subway,3407485
06/24/2022,AAR,24414
06/24/2022,BT,1038953
06/24/2022,Bus,1331442
06/24/2022,LIRR,187818
06/24/2022,MNR,161647
06/24/2022,SIR,6066
06/24/2022,Subway,3296412
06/25/2022,AAR,15274
06/25/2022,BT,997542
06/25/2022,Bus,888953
06/25/2022,LIRR,106000
06/25/2022,MNR,102466
06/25/2022,SIR,50
06/25/2022,Subway,2286963
06/26/2022,AAR,14574
06/26/2022,BT,965214
06/26/2022,Bus,696910
06/26/2022,LIRR,102452
06/26/2022,MNR,99103
06/26/2022,SIR,618
06/26/2022,Subway,2011977
06/27/2022,AAR,22331
06/27/2022,BT,931830
06/27/2022,Bus,1279403
06/27/2022,LIRR,171627
06/27/2022,MNR,149284
06/27/2022,SIR,6260
06/27/2022,Subway,2932598
06/28/2022,AAR,24179
06/28/2022,BT,964114
06/28/2022,Bus,1328144
06/28/2022,LIRR,199956
06/28/2022,MNR,174878
06/28/2022,SIR,6903
06/28/2022,Subway,3248338
06/29/2022,AAR,25392
06/29/2022,BT,982600
06/29/2022,Bus,1325530
06/29/2022,LIRR,191855
06/29/2022,MNR,169146
06/29/2022,SIR,6792
06/29/2022,Subway,3249261
06/30/2022,AAR,24651
06/30/2022,BT,1016153
06/30/2022,Bus,1300241
06/30/2022,LIRR,191868
06/30/2022,MNR,158265
06/30/2022,SIR,6407
06/30/2022,Subway,3151572
07/01/2022,AAR,23983
07/01/2022,BT,1002264
07/01/2022,Bus,1221837
07/01/2022,LIRR,151245
07/01/2022,MNR,117791
07/01/2022,SIR,5291
07/01/2022,Subway,2827549
07/02/2022,AAR,12878
07/02/2022,BT,826242
07/02/2022,Bus,827668
07/02/2022,LIRR,84481
07/02/2022,MNR,75179
07/02/2022,SIR,2042
07/02/2022,Subway,1847093
07/03/2022,AAR,14822
07/03/2022,BT,847916
07/03/2022,Bus,703282
07/03/2022,LIRR,86602
07/03/2022,MNR,73949
07/03/2022,SIR,1909
07/03/2022,Subway,1654774
07/04/2022,AAR,10976
07/04/2022,BT,774919
07/04/2022,Bus,689986
07/04/2022,LIRR,85709
07/04/2022,MNR,72464
07/04/2022,SIR,2148
07/04/2022,Subway,1608084
07/05/2022,AAR,22800
07/05/2022,BT,929050
07/05/2022,Bus,1246208
07/05/2022,LIRR,169990
07/05/2022,MNR,150170
07/05/2022,SIR,5935
07/05/2022,Subway,2802814
07/06/2022,AAR,25372
07/06/2022,BT,921175
07/06/2022,Bus,1330990
07/06/2022,LIRR,173648
07/06/2022,MNR,153543
07/06/2022,SIR,6448
07/06/2022,Subway,3066462
07/07/2022,AAR,25119
07/07/2022,BT,950059
07/07/2022,Bus,1333373
07/07/2022,LIRR,173393
07/07/2022,MNR,151105
07/07/2022,SIR,6463
07/07/2022,Subway,3115604
07/08/2022,AAR,24108
07/08/2022,BT,952918
07/08/2022,Bus,1249434
07/08/2022,LIRR,163715
07/08/2022,MNR,134620
07/08/2022,SIR,5625
07/08/2022,Subway,2902322
07/09/2022,AAR,14546
07/09/2022,BT,920380
07/09/2022,Bus,885289
07/09/2022,LIRR,92765
07/09/2022,MNR,89757
07/09/2022,SIR,2563
07/09/2022,Subway,2061419
07/10/2022,AAR,14147
07/10/2022,BT,923563
07/10/2022,Bus,707984
07/10/2022,LIRR,82276
07/10/2022,MNR,71195
07/10/2022,SIR,2016
07/10/2022,Subway,1681041
07/11/2022,AAR,23255
07/11/2022,BT,917153
07/11/2022,Bus,1312895
07/11/2022,LIRR,167475
07/11/2022,MNR,148113
07/11/2022,SIR,6163
07/11/2022,Subway,2876587
07/12/2022,AAR,24697
07/12/2022,BT,916624
07/12/2022,Bus,1350346
07/12/2022,LIRR,180172
07/12/2022,MNR,164494
07/12/2022,SIR,6780
07/12/2022,Subway,3148320
07/13/2022,AAR,25800
07/13/2022,BT,947694
07/13/2022,Bus,1365172
07/13/2022,LIRR,178413
07/13/2022,MNR,166187
07/13/2022,SIR,6536
07/13/2022,Subway,3229387
07/14/2022,AAR,25312
07/14/2022,BT,981268
07/14/2022,Bus,1355975
07/14/2022,LIRR,174794
07/14/2022,MNR,159599
07/14/2022,SIR,6413
07/14/2022,Subway,3203104
07/15/2022,AAR,24177
07/15/2022,BT,997636
07/15/2022,Bus,1291217
07/15/2022,LIRR,171615
07/15/2022,MNR,148858
07/15/2022,SIR,5527
07/15/2022,Subway,3021651
07/16/2022,AAR,15226
07/16/2022,BT,942248
07/16/2022,Bus,859537
07/16/2022,LIRR,101758
07/16/2022,MNR,98156
07/16/2022,SIR,64
07/16/2022,Subway,2093206
07/17/2022,AAR,13868
07/17/2022,BT,902737
07/17/2022,Bus,701796
07/17/2022,LIRR,82028
07/17/2022,MNR,80166
07/17/2022,SIR,7
07/17/2022,Subway,1674922
07/18/2022,AAR,22670
07/18/2022,BT,880836
07/18/2022,Bus,1209240
07/18/2022,LIRR,162178
07/18/2022,MNR,132779
07/18/2022,SIR,5543
07/18/2022,Subway,2720012
07/19/2022,AAR,24933
07/19/2022,BT,935755
07/19/2022,Bus,1372407
07/19/2022,LIRR,180693
07/19/2022,MNR,160294
07/19/2022,SIR,6593
07/19/2022,Subway,3169016
07/20/2022,AAR,25590
07/20/2022,BT,948736
07/20/2022,Bus,1357383
07/20/2022,LIRR,180707
07/20/2022,MNR,156988
07/20/2022,SIR,6167
07/20/2022,Subway,3190942
07/21/2022,AAR,24308
07/21/2022,BT,957980
07/21/2022,Bus,1302978
07/21/2022,LIRR,173070
07/21/2022,MNR,150414
07/21/2022,SIR,6166
07/21/2022,Subway,3109097
07/22/2022,AAR,23926
07/22/2022,BT,996410
07/22/2022,Bus,1267907
07/22/2022,LIRR,174861
07/22/2022,MNR,138068
07/22/2022,SIR,5322
07/22/2022,Subway,2942752
07/23/2022,AAR,14503
07/23/2022,BT,949126
07/23/2022,Bus,862976
07/23/2022,LIRR,99341
07/23/2022,MNR,86245
07/23/2022,SIR,32
07/23/2022,Subway,2028696
07/24/2022,AAR,12751
07/24/2022,BT,911373
07/24/2022,Bus,674189
07/24/2022,LIRR,82656
07/24/2022,MNR,68265
07/24/2022,SIR,6
07/24/2022,Subway,1596195
07/25/2022,AAR,22355
07/25/2022,BT,896490
07/25/2022,Bus,1220826
07/25/2022,LIRR,163454
07/25/2022,MNR,140432
07/25/2022,SIR,5692
07/25/2022,Subway,2727722
07/26/2022,AAR,24990
07/26/2022,BT,945428
07/26/2022,Bus,1360570
07/26/2022,LIRR,186182
07/26/2022,MNR,162994
07/26/2022,SIR,6479
07/26/2022,Subway,3175001
07/27/2022,AAR,25759
07/27/2022,BT,961077
07/27/2022,Bus,1369023
07/27/2022,LIRR,185332
07/27/2022,MNR,161241
07/27/2022,SIR,6667
07/27/2022,Subway,3232796
07/28/2022,AAR,24413
07/28/2022,BT,977651
07/28/2022,Bus,1332113
07/28/2022,LIRR,173264
07/28/2022,MNR,156936
07/28/2022,SIR,6421
07/28/2022,Subway,3151913
07/29/2022,AAR,23697
07/29/2022,BT,983238
07/29/2022,Bus,1260714
07/29/2022,LIRR,166723
07/29/2022,MNR,147568
07/29/2022,SIR,5532
07/29/2022,Subway,2932846
07/30/2022,AAR,15068
07/30/2022,BT,957931
07/30/2022,Bus,893846
07/30/2022,LIRR,89426
07/30/2022,MNR,96840
07/30/2022,SIR,56
07/30/2022,Subway,2074421
07/31/2022,AAR,14046
07/31/2022,BT,932337
07/31/2022,Bus,693700
07/31/2022,LIRR,77991
07/31/2022,MNR,78953
07/31/2022,SIR,3
07/31/2022,Subway,1649097
08/01/2022,AAR,22892
08/01/2022,BT,907827
08/01/2022,Bus,1240007
08/01/2022,LIRR,151752
08/01/2022,MNR,138431
08/01/2022,SIR,5673
08/01/2022,Subway,2739262
08/02/2022,AAR,24865
08/02/2022,BT,922437
08/02/2022,Bus,1346324
08/02/2022,LIRR,173023
08/02/2022,MNR,158236
08/02/2022,SIR,6452
08/02/2022,Subway,3070101
08/03/2022,AAR,26785
08/03/2022,BT,950670
08/03/2022,Bus,1367848
08/03/2022,LIRR,173751
08/03/2022,MNR,158305
08/03/2022,SIR,6170
08/03/2022,Subway,3124038
08/04/2022,AAR,25326
08/04/2022,BT,980062
08/04/2022,Bus,1323229
08/04/2022,LIRR,174491
08/04/2022,MNR,147770
08/04/2022,SIR,5409
08/04/2022,Subway,3049076
08/05/2022,AAR,23824
08/05/2022,BT,979699
08/05/2022,Bus,1260961
08/05/2022,LIRR,161323
08/05/2022,MNR,129376
08/05/2022,SIR,4754
08/05/2022,Subway,2822155
08/06/2022,AAR,14893
08/06/2022,BT,947549
08/06/2022,Bus,865676
08/06/2022,LIRR,95704
08/06/2022,MNR,84495
08/06/2022,SIR,33
08/06/2022,Subway,1999580
08/07/2022,AAR,14367
08/07/2022,BT,884982
08/07/2022,Bus,670866
08/07/2022,LIRR,78449
08/07/2022,MNR,66242
08/07/2022,SIR,153
08/07/2022,Subway,1542311
08/08/2022,AAR,22965
08/08/2022,BT,929797
08/08/2022,Bus,1276524
08/08/2022,LIRR,165363
08/08/2022,MNR,137457
08/08/2022,SIR,5496
08/08/2022,Subway,2705428
08/09/2022,AAR,25056
08/09/2022,BT,925908
08/09/2022,Bus,1308034
08/09/2022,LIRR,173284
08/09/2022,MNR,151624
08/09/2022,SIR,5935
08/09/2022,Subway,3013784
08/10/2022,AAR,26098
08/10/2022,BT,952184
08/10/2022,Bus,1347916
08/10/2022,LIRR,178656
08/10/2022,MNR,147931
08/10/2022,SIR,6117
08/10/2022,Subway,3134434
08/11/2022,AAR,25553
08/11/2022,BT,970557
08/11/2022,Bus,1315101
08/11/2022,LIRR,171390
08/11/2022,MNR,146019
08/11/2022,SIR,5842
08/11/2022,Subway,3093548
08/12/2022,AAR,24849
08/12/2022,BT,1000198
08/12/2022,Bus,1273620
08/12/2022,LIRR,175220
08/12/2022,MNR,137578
08/12/2022,SIR,5422
08/12/2022,Subway,2963913
08/13/2022,AAR,15889
08/13/2022,BT,956654
08/13/2022,Bus,878499
08/13/2022,LIRR,103227
08/13/2022,MNR,89569
08/13/2022,SIR,1632
08/13/2022,Subway,2089217
08/14/2022,AAR,14492
08/14/2022,BT,934389
08/14/2022,Bus,692644
08/14/2022,LIRR,88242
08/14/2022,MNR,72900
08/14/2022,SIR,1339
08/14/2022,Subway,1677803
08/15/2022,AAR,23199
08/15/2022,BT,924732
08/15/2022,Bus,1234308
08/15/2022,LIRR,161519
08/15/2022,MNR,144170
08/15/2022,SIR,5395
08/15/2022,Subway,2768347
08/16/2022,AAR,24994
08/16/2022,BT,923202
08/16/2022,Bus,1288800
08/16/2022,LIRR,173651
08/16/2022,MNR,157888
08/16/2022,SIR,6228
08/16/2022,Subway,3045892
08/17/2022,AAR,25904
08/17/2022,BT,938763
08/17/2022,Bus,1284966
08/17/2022,LIRR,172248
08/17/2022,MNR,155815
08/17/2022,SIR,6080
08/17/2022,Subway,3074027
08/18/2022,AAR,25701
08/18/2022,BT,986106
08/18/2022,Bus,1283965
08/18/2022,LIRR,181136
08/18/2022,MNR,150643
08/18/2022,SIR,5834
08/18/2022,Subway,3077928
08/19/2022,AAR,24141
08/19/2022,BT,999070
08/19/2022,Bus,1239929
08/19/2022,LIRR,164682
08/19/2022,MNR,141791
08/19/2022,SIR,5132
08/19/2022,Subway,2918737
08/20/2022,AAR,15903
08/20/2022,BT,955696
08/20/2022,Bus,875371
08/20/2022,LIRR,96552
08/20/2022,MNR,97718
08/20/2022,SIR,1699
08/20/2022,Subway,2038622
08/21/2022,AAR,14617
08/21/2022,BT,920731
08/21/2022,Bus,692309
08/21/2022,LIRR,84669
08/21/2022,MNR,81666
08/21/2022,SIR,1272
08/21/2022,Subway,1619422
08/22/2022,AAR,21887
08/22/2022,BT,887585
08/22/2022,Bus,1144254
08/22/2022,LIRR,160918
08/22/2022,MNR,141482
08/22/2022,SIR,5185
08/22/2022,Subway,2622885
08/23/2022,AAR,24448
08/23/2022,BT,924807
08/23/2022,Bus,1261782
08/23/2022,LIRR,173898
08/23/2022,MNR,155953
08/23/2022,SIR,5903
08/23/2022,Subway,2992615
08/24/2022,AAR,25654
08/24/2022,BT,950511
08/24/2022,Bus,1288092
08/24/2022,LIRR,177790
08/24/2022,MNR,151169
08/24/2022,SIR,6036
08/24/2022,Subway,3020710
08/25/2022,AAR,24964
08/25/2022,BT,984695
08/25/2022,Bus,1310134
08/25/2022,LIRR,177178
08/25/2022,MNR,142659
08/25/2022,SIR,6122
08/25/2022,Subway,3090901
08/26/2022,AAR,23417
08/26/2022,BT,971687
08/26/2022,Bus,1217448
08/26/2022,LIRR,171765
08/26/2022,MNR,133306
08/26/2022,SIR,4969
08/26/2022,Subway,2863653
08/27/2022,AAR,15575
08/27/2022,BT,980598
08/27/2022,Bus,874084
08/27/2022,LIRR,103192
08/27/2022,MNR,90006
08/27/2022,SIR,2214
08/27/2022,Subway,2066542
08/28/2022,AAR,14506
08/28/2022,BT,943031
08/28/2022,Bus,681823
08/28/2022,LIRR,86867
08/28/2022,MNR,76296
08/28/2022,SIR,1816
08/28/2022,Subway,1651689
08/29/2022,AAR,22503
08/29/2022,BT,930336
08/29/2022,Bus,1263000
08/29/2022,LIRR,180588
08/29/2022,MNR,140540
08/29/2022,SIR,5705
08/29/2022,Subway,2836374
08/30/2022,AAR,24300
08/30/2022,BT,937492
08/30/2022,Bus,1326293
08/30/2022,LIRR,195986
08/30/2022,MNR,152025
08/30/2022,SIR,6228
08/30/2022,Subway,3091873
08/31/2022,AAR,25541
08/31/2022,BT,976058
08/31/2022,Bus,1342568
08/31/2022,LIRR,197154
08/31/2022,MNR,149499
08/31/2022,SIR,6261
08/31/2022,Subway,3144027
09/01/2022,AAR,25382
09/01/2022,BT,1001466
09/01/2022,Bus,1338287
09/01/2022,LIRR,186311
09/01/2022,MNR,140082
09/01/2022,SIR,6189
09/01/2022,Subway,3114667
09/02/2022,AAR,24696
09/02/2022,BT,1009748
09/02/2022,Bus,1250956
09/02/2022,LIRR,185153
09/02/2022,MNR,138009
09/02/2022,SIR,5307
09/02/2022,Subway,2925306
09/03/2022,AAR,15863
09/03/2022,BT,927053
09/03/2022,Bus,867750
09/03/2022,LIRR,116405
09/03/2022,MNR,94997
09/03/2022,SIR,2455
09/03/2022,Subway,2116811
09/04/2022,AAR,15428
09/04/2022,BT,904281
09/04/2022,Bus,701646
09/04/2022,LIRR,97728
09/04/2022,MNR,77386
09/04/2022,SIR,1894
09/04/2022,Subway,1802349
09/05/2022,AAR,9722
09/05/2022,BT,803633
09/05/2022,Bus,682671
09/05/2022,LIRR,93198
09/05/2022,MNR,74585
09/05/2022,SIR,1977
09/05/2022,Subway,1691887
09/06/2022,AAR,24963
09/06/2022,BT,896024
09/06/2022,Bus,1231759
09/06/2022,LIRR,190260
09/06/2022,MNR,164255
09/06/2022,SIR,6016
09/06/2022,Subway,3063503
09/07/2022,AAR,26773
09/07/2022,BT,942846
09/07/2022,Bus,1412342
09/07/2022,LIRR,203983
09/07/2022,MNR,179628
09/07/2022,SIR,6698
09/07/2022,Subway,3444556
09/08/2022,AAR,27121
09/08/2022,BT,969986
09/08/2022,Bus,1517502
09/08/2022,LIRR,199489
09/08/2022,MNR,178788
09/08/2022,SIR,7185
09/08/2022,Subway,3644407
09/09/2022,AAR,25627
09/09/2022,BT,1012814
09/09/2022,Bus,1492297
09/09/2022,LIRR,189930
09/09/2022,MNR,161197
09/09/2022,SIR,6432
09/09/2022,Subway,3481756
09/10/2022,AAR,15345
09/10/2022,BT,985186
09/10/2022,Bus,914744
09/10/2022,LIRR,103789
09/10/2022,MNR,98043
09/10/2022,SIR,1948
09/10/2022,Subway,2356865
09/11/2022,AAR,14467
09/11/2022,BT,864946
09/11/2022,Bus,659929
09/11/2022,LIRR,82638
09/11/2022,MNR,72789
09/11/2022,SIR,1275
09/11/2022,Subway,1737251
09/12/2022,AAR,24947
09/12/2022,BT,928870
09/12/2022,Bus,1519324
09/12/2022,LIRR,187548
09/12/2022,MNR,163430
09/12/2022,SIR,6863
09/12/2022,Subway,3382150
09/13/2022,AAR,26317
09/13/2022,BT,924596
09/13/2022,Bus,1557686
09/13/2022,LIRR,200171
09/13/2022,MNR,180183
09/13/2022,SIR,7552
09/13/2022,Subway,3618354
09/14/2022,AAR,28124
09/14/2022,BT,958550
09/14/2022,Bus,1590666
09/14/2022,LIRR,202713
09/14/2022,MNR,181619
09/14/2022,SIR,7740
09/14/2022,Subway,3741978
09/15/2022,AAR,27391
09/15/2022,BT,985596
09/15/2022,Bus,1573907
09/15/2022,LIRR,197284
09/15/2022,MNR,175672
09/15/2022,SIR,7725
09/15/2022,Subway,3747731
09/16/2022,AAR,26025
09/16/2022,BT,1018958
09/16/2022,Bus,1501956
09/16/2022,LIRR,184424
09/16/2022,MNR,155750
09/16/2022,SIR,6797
09/16/2022,Subway,3502358
09/17/2022,AAR,15828
09/17/2022,BT,973972
09/17/2022,Bus,916215
09/17/2022,LIRR,99403
09/17/2022,MNR,101734
09/17/2022,SIR,2693
09/17/2022,Subway,2350888
09/18/2022,AAR,15588
09/18/2022,BT,952111
09/18/2022,Bus,712161
09/18/2022,LIRR,86329
09/18/2022,MNR,79158
09/18/2022,SIR,1944
09/18/2022,Subway,1844317
09/19/2022,AAR,24491
09/19/2022,BT,913368
09/19/2022,Bus,1490926
09/19/2022,LIRR,187831
09/19/2022,MNR,164392
09/19/2022,SIR,7155
09/19/2022,Subway,3369999
09/20/2022,AAR,26148
09/20/2022,BT,933900
09/20/2022,Bus,1554448
09/20/2022,LIRR,203873
09/20/2022,MNR,188771
09/20/2022,SIR,7962
09/20/2022,Subway,3767024
09/21/2022,AAR,27479
09/21/2022,BT,949862
09/21/2022,Bus,1543632
09/21/2022,LIRR,204572
09/21/2022,MNR,188361
09/21/2022,SIR,8112
09/21/2022,Subway,3878782
09/22/2022,AAR,26136
09/22/2022,BT,942560
09/22/2022,Bus,1433737
09/22/2022,LIRR,190703
09/22/2022,MNR,174952
09/22/2022,SIR,7883
09/22/2022,Subway,3732919
09/23/2022,AAR,25738
09/23/2022,BT,1006255
09/23/2022,Bus,1413234
09/23/2022,LIRR,190670
09/23/2022,MNR,168866
09/23/2022,SIR,6902
09/23/2022,Subway,3626482
09/24/2022,AAR,15593
09/24/2022,BT,969371
09/24/2022,Bus,860948
09/24/2022,LIRR,98192
09/24/2022,MNR,115822
09/24/2022,SIR,1975
09/24/2022,Subway,2377091
09/25/2022,AAR,14770
09/25/2022,BT,881947
09/25/2022,Bus,660871
09/25/2022,LIRR,81212
09/25/2022,MNR,87366
09/25/2022,SIR,1582
09/25/2022,Subway,1759832
09/26/2022,AAR,21532
09/26/2022,BT,875706
09/26/2022,Bus,1206954
09/26/2022,LIRR,177235
09/26/2022,MNR,153930
09/26/2022,SIR,5848
09/26/2022,Subway,2812853
09/27/2022,AAR,24344
09/27/2022,BT,889945
09/27/2022,Bus,1290217
09/27/2022,LIRR,192275
09/27/2022,MNR,176941
09/27/2022,SIR,6744
09/27/2022,Subway,3204114
09/28/2022,AAR,27423
09/28/2022,BT,934551
09/28/2022,Bus,1541900
09/28/2022,LIRR,201525
09/28/2022,MNR,179234
09/28/2022,SIR,7903
09/28/2022,Subway,3712354
09/29/2022,AAR,26857
09/29/2022,BT,963946
09/29/2022,Bus,1503472
09/29/2022,LIRR,194288
09/29/2022,MNR,173138
09/29/2022,SIR,7738
09/29/2022,Subway,3707751
09/30/2022,AAR,26614
09/30/2022,BT,1001614
09/30/2022,Bus,1477082
09/30/2022,LIRR,181549
09/30/2022,MNR,164028
09/30/2022,SIR,6623
09/30/2022,Subway,3503239
10/01/2022,AAR,13718
10/01/2022,BT,823414
10/01/2022,Bus,758826
10/01/2022,LIRR,72081
10/01/2022,MNR,80394
10/01/2022,SIR,1855
10/01/2022,Subway,2032983
10/02/2022,AAR,13897
10/02/2022,BT,796062
10/02/2022,Bus,591909
10/02/2022,LIRR,61918
10/02/2022,MNR,68450
10/02/2022,SIR,1302
10/02/2022,Subway,1621851
10/03/2022,AAR,25390
10/03/2022,BT,884279
10/03/2022,Bus,1426633
10/03/2022,LIRR,173268
10/03/2022,MNR,153913
10/03/2022,SIR,6824
10/03/2022,Subway,3370048
10/04/2022,AAR,25282
10/04/2022,BT,837110
10/04/2022,Bus,1354099
10/04/2022,LIRR,181887
10/04/2022,MNR,166868
10/04/2022,SIR,6825
10/04/2022,Subway,3397689
10/05/2022,AAR,24305
10/05/2022,BT,819307
10/05/2022,Bus,1206674
10/05/2022,LIRR,176091
10/05/2022,MNR,158117
10/05/2022,SIR,6012
10/05/2022,Subway,3077346
10/06/2022,AAR,28527
10/06/2022,BT,985944
10/06/2022,Bus,1554806
10/06/2022,LIRR,203783
10/06/2022,MNR,182247
10/06/2022,SIR,7907
10/06/2022,Subway,3848909
10/07/2022,AAR,26725
10/07/2022,BT,1022910
10/07/2022,Bus,1480214
10/07/2022,LIRR,204261
10/07/2022,MNR,166955
10/07/2022,SIR,6865
10/07/2022,Subway,3591080
10/08/2022,AAR,15448
10/08/2022,BT,968165
10/08/2022,Bus,888506
10/08/2022,LIRR,114687
10/08/2022,MNR,110122
10/08/2022,SIR,1975
10/08/2022,Subway,2397249
10/09/2022,AAR,14776
10/09/2022,BT,913948
10/09/2022,Bus,691656
10/09/2022,LIRR,97984
10/09/2022,MNR,88783
10/09/2022,SIR,2200
10/09/2022,Subway,1917721
10/10/2022,AAR,17806
10/10/2022,BT,847978
10/10/2022,Bus,1034288
10/10/2022,LIRR,163310
10/10/2022,MNR,152488
10/10/2022,SIR,4220
10/10/2022,Subway,2556722
10/11/2022,AAR,26435
10/11/2022,BT,903121
10/11/2022,Bus,1521587
10/11/2022,LIRR,203885
10/11/2022,MNR,192887
10/11/2022,SIR,7841
10/11/2022,Subway,3649405
10/12/2022,AAR,28193
10/12/2022,BT,949567
10/12/2022,Bus,1554226
10/12/2022,LIRR,203866
10/12/2022,MNR,185488
10/12/2022,SIR,7820
10/12/2022,Subway,3776129
10/13/2022,AAR,26422
10/13/2022,BT,938635
10/13/2022,Bus,1463795
10/13/2022,LIRR,195360
10/13/2022,MNR,173174
10/13/2022,SIR,7593
10/13/2022,Subway,3682799
10/14/2022,AAR,26877
10/14/2022,BT,1004461
10/14/2022,Bus,1468602
10/14/2022,LIRR,186594
10/14/2022,MNR,170188
10/14/2022,SIR,6877
10/14/2022,Subway,3578772
10/15/2022,AAR,15945
10/15/2022,BT,967900
10/15/2022,Bus,914771
10/15/2022,LIRR,100804
10/15/2022,MNR,108230
10/15/2022,SIR,1897
10/15/2022,Subway,2363501
10/16/2022,AAR,15338
10/16/2022,BT,901946
10/16/2022,Bus,705073
10/16/2022,LIRR,80395
10/16/2022,MNR,85438
10/16/2022,SIR,1385
10/16/2022,Subway,1773903
10/17/2022,AAR,24045
10/17/2022,BT,864001
10/17/2022,Bus,1430672
10/17/2022,LIRR,182855
10/17/2022,MNR,170716
10/17/2022,SIR,6952
10/17/2022,Subway,3314497
10/18/2022,AAR,26135
10/18/2022,BT,898424
10/18/2022,Bus,1510826
10/18/2022,LIRR,199026
10/18/2022,MNR,191540
10/18/2022,SIR,7917
10/18/2022,Subway,3693627
10/19/2022,AAR,28002
10/19/2022,BT,942343
10/19/2022,Bus,1545140
10/19/2022,LIRR,202921
10/19/2022,MNR,185202
10/19/2022,SIR,7934
10/19/2022,Subway,3814404
10/20/2022,AAR,27649
10/20/2022,BT,974568
10/20/2022,Bus,1532692
10/20/2022,LIRR,201886
